follower_id,followee_id,intensity
196,260,1
196,88,1
36,402,1
196,194,1
196,152,1
36,82,1
196,202,1
196,298,1
490,196,1
338,18,1
510,500,1
268,266,1
338,116,1
338,232,1
98,146,1
98,212,1
186,196,1
98,440,1
558,104,1
558,352,1
64,318,1
268,516,1
26,146,1
590,26,1
590,196,1
12,584,1
596,26,1
528,604,1
546,282,1
8,414,1
8,192,1
8,186,1
42,110,1
12,612,1
12,630,1
12,532,1
628,42,1
570,110,1
642,134,1
146,642,1
660,428,1
38,476,1
108,232,1
12,644,1
6,704,1
134,664,1
906,664,1
196,652,1
916,352,1
918,442,1
432,856,1
36,550,1
36,428,1
36,380,1
36,628,1
36,510,1
196,618,1
920,320,1
36,916,1
338,652,1
932,196,1
476,196,1
268,920,1
42,638,1
1024,106,1
1024,276,1
1024,274,1
1024,648,1
188,370,1
64,1024,1
42,64,1
42,950,1
42,258,1
42,432,1
42,270,1
42,628,1
42,38,1
42,918,1
42,376,1
42,196,1
12,1016,1
12,944,1
12,1026,1
12,978,1
64,268,1
50,476,1
180,478,1
268,636,1
268,1024,1
268,180,1
1056,164,1
1058,196,1
162,158,1
164,114,1
164,116,1
36,120,1
164,154,1
228,42,1
140,136,1
140,232,1
252,42,1
266,42,1
268,36,1
36,268,1
272,276,1
280,276,1
274,280,1
272,274,1
292,298,1
292,296,1
302,10,1
302,42,1
302,114,1
302,36,1
302,154,1
302,194,1
184,306,1
308,12,1
308,64,1
338,90,1
90,4,1
90,134,1
374,4,1
118,330,1
38,42,1
36,158,1
120,12,1
444,44,1
470,266,1
268,228,1
1004,1000,1
1024,110,1
1024,10,1
1024,144,1
12,1024,1
42,642,1
12,486,1
146,368,1
146,270,1
196,312,1
36,478,1
36,340,1
196,474,1
196,412,1
196,352,1
196,262,1
36,240,1
196,332,1
196,356,1
196,186,1
338,46,1
338,56,1
498,510,1
268,232,1
338,102,1
338,184,1
546,166,1
98,432,1
98,516,1
186,546,1
558,106,1
558,516,1
558,164,1
268,546,1
26,134,1
42,986,1
42,4,1
42,92,1
596,12,1
12,578,1
528,12,1
42,470,1
546,248,1
8,158,1
42,276,1
12,628,1
418,196,1
642,106,1
660,98,1
28,6,1
28,570,1
12,676,1
184,712,1
906,660,1
906,384,1
660,12,1
906,196,1
660,186,1
916,26,1
726,916,1
352,8,1
230,268,1
320,352,1
36,498,1
36,518,1
36,586,1
12,496,1
920,98,1
920,560,1
922,98,1
926,516,1
926,106,1
196,552,1
926,120,1
626,36,1
38,26,1
942,352,1
42,916,1
42,280,1
42,624,1
12,636,1
196,678,1
196,922,1
196,1028,1
196,914,1
50,88,1
50,128,1
180,110,1
180,42,1
180,104,1
180,106,1
180,198,1
180,230,1
180,242,1
188,198,1
164,36,1
164,106,1
42,36,1
42,120,1
42,78,1
154,42,1
154,10,1
166,10,1
114,158,1
114,164,1
70,32,1
154,36,1
154,114,1
154,158,1
154,162,1
102,122,1
102,146,1
102,162,1
102,154,1
10,146,1
10,148,1
10,164,1
10,154,1
10,166,1
10,158,1
10,152,1
10,160,1
10,176,1
10,156,1
10,168,1
10,170,1
10,150,1
10,172,1
10,174,1
160,10,1
160,12,1
160,42,1
160,106,1
160,110,1
160,102,1
160,98,1
160,114,1
160,126,1
160,134,1
160,158,1
160,162,1
160,154,1
160,166,1
160,26,1
160,118,1
160,150,1
162,154,1
162,160,1
80,6,1
154,160,1
154,164,1
102,160,1
102,164,1
102,158,1
154,166,1
164,178,1
164,172,1
158,160,1
158,162,1
158,154,1
114,154,1
114,160,1
158,100,1
158,134,1
158,146,1
182,36,1
182,12,1
182,160,1
182,164,1
182,134,1
182,114,1
186,102,1
186,98,1
186,106,1
186,108,1
186,10,1
186,110,1
186,100,1
186,120,1
186,104,1
186,114,1
186,26,1
186,134,1
186,146,1
186,162,1
186,160,1
186,158,1
188,12,1
188,144,1
188,42,1
188,100,1
188,136,1
188,114,1
188,178,1
188,36,1
162,186,1
162,114,1
134,160,1
134,146,1
134,158,1
134,162,1
134,164,1
134,182,1
134,186,1
164,120,1
164,160,1
164,130,1
194,164,1
194,114,1
194,192,1
194,188,1
194,12,1
194,36,1
194,42,1
194,26,1
194,100,1
194,106,1
192,194,1
192,178,1
192,164,1
164,194,1
192,114,1
192,160,1
36,194,1
192,36,1
192,12,1
192,188,1
12,180,1
36,188,1
194,154,1
114,188,1
114,194,1
188,182,1
244,46,1
140,42,1
266,36,1
268,12,1
274,276,1
296,292,1
302,12,1
302,120,1
302,160,1
306,184,1
306,304,1
12,308,1
338,10,1
338,148,1
338,194,1
90,44,1
90,162,1
374,22,1
118,110,1
70,240,1
338,100,1
36,140,1
36,78,1
200,418,1
432,258,1
444,24,1
444,200,1
470,262,1
470,258,1
12,286,1
12,182,1
248,12,1
146,384,1
922,352,1
146,232,1
146,442,1
146,250,1
196,124,1
36,422,1
196,268,1
36,460,1
196,38,1
196,378,1
196,272,1
196,324,1
196,468,1
196,290,1
36,390,1
36,392,1
36,54,1
36,250,1
36,90,1
36,356,1
196,176,1
36,224,1
12,482,1
338,236,1
128,444,1
26,440,1
268,302,1
516,118,1
516,432,1
196,514,1
526,110,1
36,526,1
338,118,1
542,4,1
162,196,1
546,118,1
98,232,1
186,36,1
558,42,1
558,102,1
558,110,1
558,146,1
558,154,1
558,258,1
26,198,1
596,36,1
64,378,1
614,184,1
8,162,1
8,308,1
8,558,1
476,62,1
12,586,1
418,36,1
600,42,1
660,158,1
660,130,1
660,178,1
28,30,1
28,338,1
12,548,1
428,664,1
712,184,1
906,98,1
906,258,1
552,26,1
352,516,1
918,326,1
922,516,1
500,116,1
36,388,1
12,894,1
36,660,1
36,578,1
36,568,1
36,574,1
12,540,1
920,258,1
920,26,1
924,270,1
36,918,1
36,168,1
926,26,1
926,198,1
196,698,1
956,320,1
958,926,1
958,146,1
972,26,1
12,964,1
268,918,1
1006,1008,1
12,506,1
12,924,1
12,956,1
36,182,1
164,192,1
188,194,1
114,182,1
114,186,1
46,244,1
140,68,1
42,274,1
272,280,1
296,298,1
296,294,1
300,154,1
302,100,1
304,184,1
338,4,1
338,42,1
338,12,1
338,22,1
90,40,1
90,200,1
232,140,1
356,184,1
154,300,1
374,12,1
394,42,1
36,230,1
26,232,1
338,222,1
338,210,1
338,92,1
426,200,1
958,26,1
164,302,1
258,432,1
240,70,1
444,128,1
470,26,1
470,102,1
470,146,1
12,356,1
278,268,1
146,158,1
146,302,1
146,242,1
196,258,1
196,306,1
196,400,1
36,434,1
248,196,1
36,246,1
36,330,1
196,388,1
196,390,1
36,440,1
36,234,1
36,186,1
196,308,1
36,122,1
378,396,1
196,168,1
36,40,1
494,258,1
512,196,1
518,196,1
516,300,1
516,164,1
528,196,1
12,528,1
338,404,1
546,302,1
146,510,1
98,258,1
98,186,1
558,10,1
558,338,1
558,160,1
26,36,1
178,420,1
162,558,1
596,196,1
512,528,1
8,338,1
8,118,1
8,474,1
42,228,1
632,26,1
634,10,1
514,522,1
418,12,1
196,642,1
626,196,1
648,42,1
660,56,1
12,534,1
28,10,1
28,50,1
12,620,1
184,614,1
906,102,1
906,230,1
428,212,1
46,34,1
46,4,1
46,22,1
230,36,1
230,196,1
352,130,1
918,288,1
36,904,1
36,598,1
36,640,1
36,658,1
36,600,1
36,494,1
36,546,1
36,646,1
916,12,1
920,500,1
196,582,1
922,26,1
22,266,1
926,684,1
12,712,1
956,644,1
958,266,1
958,324,1
960,958,1
972,42,1
12,950,1
654,12,1
164,348,1
12,986,1
12,992,1
1024,638,1
194,160,1
188,130,1
140,126,1
140,150,1
302,26,1
290,46,1
46,290,1
64,308,1
64,292,1
338,26,1
338,62,1
90,106,1
12,374,1
36,232,1
338,368,1
338,276,1
164,320,1
432,98,1
444,12,1
446,8,1
470,110,1
470,12,1
12,408,1
146,470,1
146,220,1
146,422,1
146,262,1
146,178,1
196,218,1
36,296,1
36,282,1
196,280,1
196,62,1
196,74,1
196,118,1
196,440,1
36,228,1
196,266,1
196,234,1
36,310,1
36,318,1
36,464,1
36,242,1
36,408,1
36,222,1
258,494,1
516,12,1
516,282,1
12,490,1
540,514,1
546,64,1
98,270,1
98,154,1
558,26,1
558,500,1
558,268,1
546,12,1
600,26,1
528,512,1
614,422,1
8,470,1
42,526,1
42,56,1
12,718,1
428,162,1
428,98,1
634,8,1
634,12,1
196,626,1
196,60,1
196,100,1
196,510,1
196,616,1
648,26,1
660,258,1
12,568,1
28,40,1
28,38,1
718,546,1
546,718,1
906,146,1
906,368,1
428,230,1
44,86,1
12,542,1
268,812,1
230,368,1
36,634,1
320,492,1
918,42,1
320,164,1
36,694,1
36,690,1
36,726,1
36,702,1
36,654,1
36,632,1
36,614,1
36,582,1
196,580,1
920,36,1
922,920,1
726,922,1
958,58,1
958,318,1
958,682,1
958,924,1
596,8,1
22,444,1
596,42,1
46,88,1
654,36,1
164,516,1
164,268,1
134,192,1
12,1000,1
12,988,1
12,994,1
12,1004,1
12,662,1
1006,12,1
26,662,1
1024,36,1
1024,120,1
1024,520,1
1024,338,1
1024,412,1
1024,652,1
1024,428,1
134,958,1
692,196,1
528,8,1
42,574,1
42,252,1
42,1018,1
188,192,1
114,162,1
114,192,1
140,242,1
164,188,1
302,98,1
302,106,1
308,42,1
338,2,1
90,234,1
184,42,1
198,352,1
198,242,1
364,212,1
364,42,1
108,160,1
118,102,1
36,50,1
338,182,1
338,292,1
426,70,1
920,102,1
50,350,1
470,98,1
278,12,1
278,42,1
370,118,1
146,338,1
146,258,1
146,424,1
146,286,1
146,126,1
36,74,1
196,436,1
196,24,1
36,346,1
36,238,1
196,360,1
196,422,1
36,32,1
196,318,1
196,386,1
36,284,1
196,470,1
196,476,1
196,68,1
36,342,1
36,274,1
36,292,1
196,444,1
196,348,1
196,232,1
196,86,1
196,178,1
494,146,1
500,442,1
196,518,1
516,154,1
516,116,1
516,422,1
516,36,1
516,144,1
162,510,1
12,536,1
546,300,1
98,196,1
558,232,1
566,292,1
590,150,1
602,250,1
614,376,1
184,26,1
8,232,1
8,128,1
694,904,1
428,158,1
428,442,1
634,42,1
634,2,1
634,16,1
196,608,1
196,14,1
196,498,1
196,624,1
648,526,1
648,12,1
98,660,1
12,570,1
12,500,1
12,632,1
28,12,1
28,92,1
694,8,1
906,158,1
428,136,1
46,14,1
664,906,1
552,114,1
912,12,1
36,596,1
918,856,1
320,36,1
320,12,1
36,458,1
36,562,1
36,482,1
36,620,1
36,490,1
36,602,1
36,176,1
196,918,1
36,344,1
36,504,1
36,524,1
36,624,1
196,542,1
920,264,1
920,352,1
958,122,1
798,500,1
12,782,1
46,36,1
654,196,1
12,1008,1
12,688,1
12,958,1
12,938,1
12,656,1
12,680,1
1018,42,1
1024,78,1
1024,946,1
1024,912,1
692,36,1
982,1026,1
188,160,1
188,150,1
188,154,1
140,96,1
266,154,1
36,266,1
274,42,1
292,308,1
314,312,1
308,312,1
316,294,1
316,12,1
338,36,1
232,12,1
12,232,1
232,64,1
232,160,1
364,12,1
118,130,1
118,100,1
346,12,1
64,184,1
338,356,1
428,10,1
134,368,1
134,442,1
470,42,1
470,114,1
278,198,1
146,94,1
146,432,1
36,258,1
196,394,1
36,252,1
36,218,1
36,316,1
36,426,1
36,276,1
36,16,1
36,280,1
36,260,1
36,446,1
196,488,1
196,180,1
196,286,1
36,112,1
196,108,1
36,326,1
36,68,1
36,386,1
196,198,1
500,130,1
500,326,1
500,114,1
516,26,1
516,42,1
520,42,1
526,42,1
490,12,1
38,8,1
510,162,1
8,196,1
546,422,1
98,352,1
98,164,1
558,98,1
558,12,1
558,108,1
558,368,1
558,134,1
558,270,1
568,42,1
602,110,1
184,338,1
8,294,1
634,24,1
634,4,1
634,38,1
196,34,1
196,502,1
196,520,1
642,364,1
648,612,1
12,640,1
12,602,1
12,608,1
12,588,1
660,162,1
28,58,1
694,702,1
906,130,1
906,178,1
906,220,1
46,8,1
46,338,1
918,500,1
36,502,1
36,622,1
36,604,1
920,364,1
510,196,1
352,920,1
942,926,1
942,936,1
958,126,1
958,194,1
958,270,1
46,414,1
12,872,1
982,26,1
164,8,1
164,196,1
12,1006,1
12,990,1
12,1002,1
12,962,1
1024,154,1
1024,108,1
1024,64,1
1024,232,1
650,666,1
42,1012,1
42,108,1
42,926,1
42,664,1
42,428,1
42,662,1
12,912,1
12,710,1
50,138,1
50,200,1
1014,162,1
180,146,1
180,660,1
180,220,1
188,102,1
12,176,1
128,12,1
176,12,1
154,194,1
12,108,1
12,194,1
12,192,1
26,194,1
26,186,1
188,64,1
188,94,1
188,116,1
12,152,1
46,40,1
200,6,1
200,4,1
164,202,1
202,164,1
164,182,1
202,42,1
102,186,1
186,154,1
146,96,1
146,160,1
146,144,1
146,154,1
146,68,1
146,42,1
158,186,1
206,12,1
208,164,1
208,114,1
208,202,1
196,36,1
36,192,1
210,208,1
210,164,1
164,208,1
164,210,1
210,202,1
210,42,1
210,26,1
210,100,1
210,114,1
210,36,1
210,178,1
210,160,1
210,194,1
210,192,1
210,134,1
132,38,1
132,22,1
132,92,1
92,132,1
102,182,1
214,154,1
154,214,1
102,194,1
102,178,1
220,178,1
220,98,1
220,158,1
220,100,1
220,106,1
220,114,1
220,160,1
220,154,1
220,134,1
220,186,1
220,102,1
220,10,1
220,162,1
222,42,1
222,26,1
212,26,1
212,162,1
212,36,1
162,212,1
212,98,1
184,190,1
114,220,1
178,220,1
178,134,1
178,36,1
178,162,1
12,160,1
12,200,1
12,166,1
12,84,1
12,156,1
12,168,1
12,170,1
12,208,1
12,70,1
12,150,1
12,8,1
12,132,1
12,186,1
12,126,1
12,162,1
12,122,1
12,128,1
12,134,1
12,136,1
12,138,1
12,146,1
12,172,1
12,174,1
12,202,1
12,220,1
12,222,1
12,212,1
12,198,1
12,86,1
12,112,1
12,82,1
12,148,1
12,204,1
12,142,1
86,84,1
62,34,1
118,12,1
118,26,1
118,36,1
118,10,1
118,114,1
62,10,1
62,12,1
118,22,1
186,12,1
12,178,1
12,210,1
36,178,1
266,28,1
292,64,1
134,98,1
134,114,1
134,154,1
292,316,1
316,292,1
338,120,1
338,274,1
114,268,1
12,344,1
232,110,1
232,42,1
232,198,1
198,42,1
198,10,1
118,96,1
118,94,1
212,372,1
346,64,1
338,322,1
428,186,1
428,134,1
134,428,1
1024,590,1
1024,186,1
454,350,1
470,300,1
278,232,1
146,140,1
36,412,1
36,472,1
196,478,1
196,460,1
196,364,1
196,328,1
196,302,1
196,330,1
196,236,1
196,66,1
196,16,1
196,46,1
196,28,1
36,328,1
196,6,1
36,312,1
36,30,1
196,354,1
196,278,1
196,296,1
36,2,1
36,254,1
196,336,1
196,90,1
36,144,1
36,416,1
36,204,1
196,84,1
36,484,1
196,172,1
196,204,1
196,188,1
372,118,1
372,12,1
500,248,1
516,242,1
12,514,1
12,504,1
544,196,1
540,544,1
12,510,1
188,196,1
522,548,1
1024,986,1
344,164,1
146,196,1
98,268,1
98,470,1
568,6,1
602,102,1
602,162,1
184,64,1
42,268,1
42,154,1
634,28,1
634,36,1
196,20,1
196,560,1
642,264,1
642,634,1
26,648,1
12,508,1
12,658,1
12,572,1
28,70,1
694,690,1
906,134,1
46,476,1
46,570,1
46,86,1
916,42,1
36,696,1
926,114,1
134,726,1
946,26,1
958,134,1
958,436,1
958,684,1
916,924,1
46,240,1
982,600,1
12,960,1
662,974,1
662,602,1
1014,42,1
26,986,1
1024,100,1
1024,116,1
494,560,1
42,688,1
42,144,1
42,118,1
42,140,1
42,184,1
42,278,1
42,1014,1
42,912,1
42,182,1
196,1034,1
196,650,1
612,974,1
180,26,1
180,302,1
180,8,1
22,36,1
22,118,1
2,78,1
274,272,1
280,272,1
188,164,1
314,308,1
134,106,1
134,100,1
134,104,1
104,268,1
338,58,1
232,26,1
232,10,1
180,114,1
356,190,1
198,134,1
368,36,1
368,186,1
368,154,1
368,162,1
368,96,1
270,130,1
258,130,1
118,154,1
128,10,1
184,12,1
64,346,1
402,378,1
400,402,1
338,280,1
338,146,1
426,2,1
428,114,1
428,192,1
12,402,1
442,10,1
442,428,1
958,172,1
958,956,1
454,226,1
278,242,1
146,198,1
146,370,1
196,396,1
196,316,1
196,322,1
196,98,1
196,32,1
196,2,1
36,436,1
196,442,1
196,372,1
36,92,1
36,58,1
36,4,1
196,304,1
196,370,1
196,326,1
36,444,1
36,166,1
36,170,1
196,448,1
196,126,1
36,88,1
196,174,1
36,18,1
196,230,1
294,12,1
294,196,1
500,432,1
516,270,1
516,102,1
12,516,1
544,522,1
544,514,1
522,544,1
196,544,1
12,502,1
296,316,1
98,162,1
558,100,1
558,186,1
568,26,1
602,104,1
544,606,1
338,8,1
634,52,1
634,586,1
196,384,1
196,494,1
642,522,1
650,440,1
608,610,1
12,626,1
28,444,1
694,12,1
726,326,1
726,130,1
726,42,1
352,134,1
906,162,1
906,150,1
906,602,1
906,104,1
906,442,1
46,444,1
912,42,1
916,36,1
916,926,1
620,36,1
620,196,1
36,618,1
926,470,1
134,906,1
916,936,1
926,942,1
958,138,1
958,154,1
960,936,1
960,926,1
46,28,1
982,42,1
164,338,1
134,194,1
12,940,1
1014,12,1
26,600,1
1024,716,1
1024,118,1
1024,146,1
1024,600,1
1024,552,1
10,224,1
280,42,1
308,314,1
134,108,1
164,344,1
338,30,1
232,106,1
232,98,1
232,178,1
198,110,1
198,100,1
368,102,1
270,258,1
258,270,1
258,282,1
376,184,1
376,42,1
212,364,1
212,12,1
184,36,1
404,184,1
338,198,1
6,336,1
936,916,1
726,928,1
958,242,1
958,446,1
46,24,1
12,948,1
164,364,1
12,606,1
662,230,1
26,652,1
454,50,1
470,162,1
114,258,1
258,470,1
1018,12,1
146,478,1
146,362,1
36,272,1
36,314,1
196,398,1
196,414,1
36,278,1
196,438,1
36,468,1
196,406,1
36,362,1
196,30,1
196,130,1
36,256,1
196,58,1
36,396,1
36,424,1
196,294,1
36,38,1
36,44,1
196,206,1
36,476,1
196,366,1
196,446,1
36,456,1
196,122,1
36,52,1
196,344,1
36,372,1
134,302,1
500,352,1
516,430,1
516,362,1
516,104,1
516,108,1
514,196,1
196,526,1
494,442,1
544,540,1
546,242,1
546,232,1
548,544,1
540,548,1
98,160,1
568,408,1
1024,978,1
494,428,1
42,68,1
42,164,1
42,186,1
602,134,1
602,428,1
544,548,1
544,12,1
606,610,1
42,266,1
12,600,1
12,614,1
12,594,1
624,12,1
634,160,1
634,248,1
634,542,1
196,566,1
642,16,1
440,650,1
12,652,1
28,266,1
726,558,1
716,26,1
694,688,1
12,682,1
906,182,1
906,12,1
906,186,1
44,14,1
46,128,1
916,368,1
36,636,1
12,1022,1
12,670,1
12,1032,1
180,98,1
180,100,1
180,120,1
180,158,1
180,166,1
180,664,1
180,918,1
1014,196,1
180,558,1
180,288,1
304,12,1
1056,130,1
1058,578,1
64,1056,1
220,12,1
276,274,1
134,110,1
12,298,1
316,296,1
346,334,1
232,100,1
232,130,1
232,118,1
198,108,1
364,164,1
108,198,1
62,366,1
368,150,1
368,10,1
270,326,1
128,22,1
128,132,1
396,184,1
184,400,1
338,308,1
338,394,1
338,266,1
164,180,1
428,164,1
428,232,1
300,26,1
248,258,1
258,442,1
442,100,1
460,10,1
456,12,1
12,456,1
188,428,1
146,256,1
146,118,1
350,462,1
146,278,1
146,440,1
146,288,1
146,212,1
36,378,1
36,300,1
36,360,1
196,256,1
196,264,1
196,214,1
196,426,1
196,104,1
36,398,1
196,44,1
36,322,1
196,282,1
36,24,1
36,6,1
36,84,1
36,138,1
196,162,1
196,138,1
196,402,1
196,224,1
500,98,1
516,302,1
26,526,1
522,514,1
12,524,1
522,540,1
546,26,1
370,12,1
334,346,1
548,196,1
98,220,1
958,260,1
958,364,1
958,372,1
958,542,1
480,454,1
602,146,1
612,42,1
546,278,1
12,574,1
624,64,1
624,338,1
634,194,1
634,558,1
634,130,1
196,630,1
196,134,1
26,428,1
12,622,1
28,196,1
28,634,1
696,578,1
726,302,1
726,320,1
726,162,1
196,694,1
196,690,1
196,710,1
196,688,1
688,196,1
196,696,1
12,704,1
906,106,1
906,136,1
690,694,1
46,58,1
664,660,1
268,736,1
916,500,1
134,352,1
682,196,1
46,32,1
12,968,1
164,428,1
164,558,1
662,12,1
662,664,1
662,382,1
164,546,1
188,268,1
196,714,1
42,90,1
42,510,1
42,552,1
42,600,1
42,368,1
12,708,1
12,610,1
64,428,1
162,178,1
186,220,1
276,42,1
106,220,1
268,158,1
268,120,1
64,118,1
134,120,1
134,136,1
114,134,1
158,268,1
158,136,1
184,356,1
198,12,1
128,70,1
184,376,1
378,184,1
184,396,1
400,184,1
338,140,1
26,300,1
50,454,1
246,422,1
450,480,1
146,264,1
146,326,1
36,442,1
196,228,1
196,248,1
196,92,1
196,314,1
196,250,1
36,62,1
196,416,1
36,172,1
36,190,1
196,200,1
36,334,1
350,576,1
958,430,1
350,454,1
36,164,1
500,102,1
516,136,1
516,126,1
526,26,1
12,494,1
510,134,1
12,544,1
548,514,1
558,470,1
546,268,1
338,558,1
46,366,1
12,1064,1
980,196,1
480,462,1
522,550,1
12,624,1
634,546,1
634,184,1
634,494,1
196,532,1
12,648,1
652,338,1
12,530,1
12,638,1
28,36,1
12,664,1
726,478,1
688,12,1
688,694,1
162,726,1
906,36,1
664,196,1
620,12,1
36,662,1
926,98,1
926,936,1
134,484,1
134,42,1
958,272,1
428,926,1
46,482,1
12,908,1
12,952,1
164,228,1
662,36,1
662,232,1
164,220,1
1028,644,1
196,968,1
196,934,1
196,972,1
196,712,1
196,668,1
42,100,1
42,716,1
42,378,1
42,160,1
42,338,1
196,996,1
180,102,1
180,130,1
180,136,1
188,230,1
180,268,1
180,320,1
180,186,1
180,122,1
1044,42,1
6,1044,1
1056,106,1
1058,12,1
1076,600,1
38,976,1
146,906,1
546,906,1
1082,1074,1
6,702,1
1088,42,1
1090,516,1
1086,1092,1
1092,134,1
560,494,1
1088,1092,1
1086,198,1
1086,106,1
1086,94,1
1086,118,1
1094,12,1
1094,36,1
196,1076,1
196,1090,1
196,1050,1
196,1086,1
196,1052,1
2,120,1
276,272,1
12,140,1
248,114,1
12,224,1
316,298,1
12,338,1
158,198,1
158,150,1
158,192,1
180,36,1
198,268,1
12,216,1
64,194,1
64,178,1
400,396,1
338,188,1
338,252,1
428,64,1
258,248,1
442,162,1
6,350,1
146,116,1
42,146,1
42,726,1
42,982,1
12,698,1
146,372,1
196,358,1
12,998,1
36,324,1
196,404,1
36,354,1
36,226,1
36,294,1
36,474,1
196,110,1
36,438,1
196,114,1
36,48,1
36,20,1
36,34,1
196,320,1
36,28,1
196,380,1
196,392,1
196,484,1
196,192,1
196,150,1
36,14,1
500,110,1
516,106,1
516,98,1
516,440,1
12,520,1
38,62,1
38,88,1
12,492,1
370,196,1
12,546,1
12,1012,1
12,618,1
480,450,1
480,434,1
452,12,1
624,42,1
64,624,1
634,26,1
196,628,1
196,574,1
12,634,1
652,42,1
660,182,1
692,12,1
696,196,1
660,432,1
428,660,1
428,178,1
726,352,1
726,106,1
726,198,1
906,96,1
196,570,1
196,638,1
46,196,1
552,106,1
552,526,1
36,610,1
36,716,1
36,710,1
936,26,1
926,920,1
926,302,1
726,36,1
726,196,1
726,288,1
958,406,1
428,684,1
960,42,1
12,780,1
12,936,1
12,946,1
12,970,1
134,188,1
662,196,1
662,302,1
1014,26,1
26,978,1
164,352,1
196,986,1
196,966,1
196,672,1
42,406,1
42,62,1
42,1026,1
42,70,1
42,904,1
42,308,1
12,650,1
180,160,1
180,194,1
180,258,1
180,516,1
26,1044,1
164,700,1
164,390,1
1056,192,1
200,1044,1
146,1024,1
546,180,1
546,36,1
196,1058,1
196,980,1
178,158,1
2,36,1
12,190,1
322,42,1
102,270,1
102,230,1
158,110,1
158,126,1
356,42,1
198,232,1
368,68,1
94,268,1
94,188,1
10,216,1
400,356,1
402,184,1
402,380,1
404,396,1
338,160,1
258,146,1
258,106,1
196,26,1
146,186,1
64,404,1
482,40,1
8,24,1
8,58,1
8,130,1
36,60,1
36,420,1
196,466,1
36,430,1
196,240,1
196,246,1
36,394,1
196,472,1
196,376,1
36,8,1
500,258,1
350,556,1
1088,178,1
1090,154,1
292,36,1
546,134,1
12,558,1
480,556,1
1086,560,1
520,26,1
452,36,1
612,26,1
12,616,1
634,50,1
196,482,1
196,614,1
196,524,1
608,196,1
376,614,1
